"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","교과프로그램수","교과수강학생수","특기적성프로그램수","특기적성수강학생수","프로그램수(계)","수강학생수(계)","방과후학교참여학생수","초등돌봄교실 오후돌봄운영교실수","초등돌봄교실 오후돌봄참여학생수","초등돌봄교실 저녁돌봄운영교실수","초등돌봄교실 저녁돌봄참여학생수","초등돌봄교실방과후학교 연계형돌봄운영교실수","초등돌봄교실방과후학교 연계형돌봄참여학생수","초등돌봄참여학생중 특수교육대상학생수","특수학교종일반 학급수","특수학교종일반 참여학생수","방과후학교 수익자부담금액","방과후학교 수익자부담외지원금액","초등돌봄교실 수익자부담금액","초등돌봄교실 수익자부담외지원금액"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001069","충주용산초등학교","02","공립","N","","4","35","27","113","31","148","72","2","34","0","0","0","0","0","0","0","31514950","91654860","0","28400000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001070","용원초등학교","02","공립","N","","0","0","6","228","6","228","38","1","15","0","0","0","0","0","0","0","0","16000000","0","14200000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001075","주덕초등학교","02","공립","N","","0","0","6","187","6","187","53","1","19","0","0","0","0","1","0","0","0","17390000","0","0"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001079","충주교현초등학교","02","공립","N","","4","45","14","274","18","319","200","2","35","0","0","0","0","0","0","0","8783750","20730550","0","34533420"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001080","충주남산초등학교","02","공립","N","","0","0","32","511","32","511","300","2","41","0","0","0","0","0","0","0","37426500","45498490","0","37328320"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001081","충주대림초등학교","02","공립","N","","1","17","10","227","11","244","244","2","28","0","0","0","0","1","0","0","13997000","18488500","0","55000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001082","충주삼원초등학교","02","공립","N","","2","34","9","186","11","220","123","2","40","0","0","0","0","2","0","0","14698300","47730300","0","35000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001083","충주성남초등학교","02","공립","N","","0","0","16","190","16","190","149","2","40","0","0","0","0","0","0","0","29765550","36807250","0","45000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001087","충주예성초등학교","02","공립","N","","2","22","8","78","10","100","57","1","18","0","0","0","0","0","0","0","6178600","41221590","0","17500000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001089","충주중앙초등학교","02","공립","N","","4","43","20","234","24","277","277","2","40","0","0","0","0","0","0","0","11327000","32489500","0","35000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001090","칠금초등학교","02","공립","N","","0","0","13","320","13","320","320","2","37","0","0","0","0","0","0","0","25546000","53582000","0","35000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001091","탄금초등학교","02","공립","N","","8","126","31","457","39","583","341","1","24","0","0","0","0","1","0","0","60968450","99656960","0","24590000"
"충청북도교육청","충청북도영동교육지원청","충청북도 영동군","S110001837","초강초등학교","02","공립","N","","0","0","8","67","8","67","67","1","21","0","0","0","0","1","0","0","0","14228860","0","20230000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001845","장락초등학교","02","공립","N","","0","0","25","369","25","369","249","3","67","0","0","0","0","2","0","0","38129000","68827480","0","52493990"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001857","죽림초등학교","02","공립","N","","2","100","14","516","16","616","275","3","55","0","0","0","0","0","0","0","83189050","132422600","12370600","3018400"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001858","산성초등학교","02","공립","N","","11","222","44","842","55","1064","548","3","60","0","0","0","0","0","0","0","146284095","228081083","0","62500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001859","주중초등학교","02","공립","N","","8","257","12","244","20","501","450","2","40","0","0","0","0","0","0","0","19423750","0","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001860","사천초등학교","02","공립","N","","2","35","34","519","36","554","272","2","43","0","0","0","0","0","0","0","74221500","125507650","9722300","35000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001861","서경초등학교","02","공립","N","","5","230","10","492","15","722","573","3","58","0","0","0","0","0","0","0","73448340","101018270","0","72500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001862","봉덕초등학교","02","공립","N","","0","0","13","379","13","379","201","2","39","0","0","0","0","0","0","0","13161000","60008920","0","44260050"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110001863","용성초등학교","02","공립","N","","0","0","20","566","20","566","343","3","47","0","0","0","0","1","0","0","49238120","26147890","7709500","6456000"
"충청북도교육청","충청북도제천교육지원청","충청북도 제천시","S110001865","내토초등학교","02","공립","N","","3","31","6","95","9","126","106","2","25","0","0","0","0","0","0","0","0","27142200","0","55000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001872","충주금릉초등학교","02","공립","N","","0","0","24","358","24","358","230","2","40","0","0","0","0","1","0","0","42685000","90561900","0","45020000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001874","산남초등학교","02","공립","N","","0","0","37","575","37","575","300","3","57","0","0","0","0","0","0","0","95057540","150013740","24292800","72460010"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001878","샛별초등학교","02","공립","N","","10","215","8","248","18","463","463","3","60","0","0","0","0","0","0","0","59062820","7835900","10830000","6524000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110001886","비봉초등학교","02","공립","N","","0","0","39","389","39","389","236","2","40","0","0","0","0","0","0","0","27207500","113641570","0","38745680"
"충청북도교육청","충청북도옥천교육지원청","충청북도 옥천군","S110001889","장야초등학교","02","공립","N","","5","66","31","389","36","455","223","2","40","0","0","0","0","2","0","0","9138250","96954000","0","45000000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 서원구","S110001891","성화초등학교","02","공립","N","","2","35","31","475","33","510","266","2","13","0","0","0","0","1","0","0","52794000","170858000","0","39999610"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110001919","국원초등학교","02","공립","N","","0","0","16","738","16","738","531","20","20","0","0","0","0","0","0","0","63845000","600000","0","17500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001951","서현초등학교","02","공립","N","","7","114","30","511","37","625","391","3","61","0","0","1","11","1","0","0","34401300","74718780","270000","83500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001955","직지초등학교","02","공립","N","","3","56","35","534","38","590","315","2","40","0","0","0","0","0","0","0","60270000","123584000","0","54990660"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110001958","솔밭초등학교","02","공립","N","","0","0","71","1504","71","1504","840","4","83","0","0","0","0","0","0","0","183738330","230899000","20940000","89998380"
"충청북도교육청","충청북도음성교육지원청","충청북도 음성군","S110001998","동성초등학교","02","공립","N","","2","30","39","633","41","663","365","3","60","0","0","0","0","0","0","0","32727000","90000250","0","62473800"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002003","양청초등학교","02","공립","N","","2","22","35","462","37","484","199","3","52","0","0","0","0","0","0","0","44219444","50019850","0","27499320"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002005","창리초등학교","02","공립","N","","5","69","69","495","74","564","508","3","60","0","0","0","0","0","0","0","11307500","208896000","0","78182700"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002199","청주소로초등학교","02","공립","N","","4","75","38","611","42","686","379","4","82","0","0","0","0","0","0","0","51292000","113089080","0","56800000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 흥덕구","S110002200","청주내곡초등학교","02","공립","N","","7","129","41","626","48","755","340","4","85","0","0","0","0","0","0","0","96296250","118524750","22154400","89347800"
"충청북도교육청","충청북도진천교육지원청","충청북도 진천군","S110002201","진천상신초등학교","02","공립","N","","0","0","78","1194","78","1194","580","5","100","0","0","0","0","1","0","0","22845000","99452650","0","142500000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 상당구","S110002202","단재초등학교","02","공립","N","","12","192","40","648","52","840","419","4","80","0","0","0","0","3","0","0","191415500","131356370","20644000","90000000"
"충청북도교육청","충청북도충주교육지원청","충청북도 충주시","S110002213","충주중앙탑초등학교","02","공립","N","","8","72","24","348","32","420","294","2","48","0","0","0","0","1","0","0","38045300","87979980","0","28400000"
"충청북도교육청","충청북도청주교육지원청","충청북도 청주시 청원구","S110002234","생명초등학교","02","공립","N","","7","131","30","381","37","512","328","2","40","0","0","0","0","0","0","0","21214500","49282000","0","0"
